*Frequency 	VM1-abs (dB)	VM1-phase (deg)
0.0138995263121335	-35.0802959255095	-91.6119021106013
0.0141905752168909	-34.9004105729452	-91.6208783034526
0.0144877185354476	-34.7205252429604	-91.6305493755508
0.0147910838816821	-34.5406401917091	-91.6409201787783
0.0151008015416415	-34.3607555444163	-91.6519953641383
0.0154170045294956	-34.1808716447892	-91.6637782513036
0.0157398286446622	-34.0009885845682	-91.6762754166304
0.0160694125301288	-33.8211064520747	-91.6894915326645
0.0164058977319954	-33.6412258796752	-91.7034316707213
0.0167494287602644	-33.4613465340958	-91.7181035433674
0.0171001531509029	-33.2814689825329	-91.7335117551713
0.017458221529205	-33.1015933638753	-91.7496632284655
0.0178237876744809	-32.9217197452419	-91.7665661241526
0.0181970085860998	-32.7418485603336	-91.7842254421048
0.018578044550917	-32.5619797568708	-91.8026515566308
0.0189670592121115	-32.3821138307007	-91.8218494499693
0.0193642196394661	-32.2022509786641	-91.8418289093194
0.0197696964011186	-32.0223913037849	-91.8625982496086
0.0201836636368156	-31.8425349847826	-91.8841665659247
0.0206062991327	-31.662682464015	-91.9065425749785
0.0210377843976647	-31.4828339187045	-91.9297363825015
0.0214783047413053	-31.3029895794792	-91.9537571451185
0.0219280493535045	-31.1231498045953	-91.9786156347959
0.0223872113856834	-30.9433148195137	-92.0043221972953
0.0228559880337543	-30.7634847954076	-92.0308888061588
0.02333458062281	-30.5836601112227	-92.0583250485519
0.0238231946935869	-30.4038411487474	-92.0866434445643
0.0243220400907382	-30.2240280839231	-92.1158562459032
0.0248313310529557	-30.0442213481936	-92.1459758751578
0.0253512863049791	-29.8644213156438	-92.1770143956611
0.0258821291515309	-29.6846280545562	-92.2089868613633
0.0264240875732195	-29.5048421293749	-92.2419049134142
0.0269773943244492	-29.3250639558145	-92.2757831934122
0.0275422870333817	-29.1452939497346	-92.3106357965457
0.0281190083039894	-28.9655321208589	-92.3464784262079
0.0287078058202469	-28.7857793174744	-92.3833256409073
0.0293089324525032	-28.6060357363349	-92.4211933803565
0.0299226463660819	-28.4263018674668	-92.4600973339577
0.0305492111321551	-28.2465783797146	-92.500053645921
0.0311888958409394	-28.0668652150429	-92.5410809935191
0.0318419752172612	-27.8871632620103	-92.5831952998197
0.0325087297385434	-27.7074730445478	-92.6264140892258
0.033189445755261	-27.5277950846722	-92.6707560655183
0.0338844156139202	-27.3481297921882	-92.7162408790844
0.0345939377826122	-27.1684775964383	-92.7628867483034
0.0353183169791957	-26.9888395459133	-92.810713338784
0.0360578643021642	-26.8092158363926	-92.8597416179365
0.0368128973642531	-26.6296073767282	-92.9099916581415
0.0375837404288444	-26.450014743297	-92.9614845482853
0.0383707245492279	-26.2704385277035	-93.0142424530456
0.0391741877107783	-26.0908796305435	-93.0682869160325
0.0399944749761098	-25.9113387180337	-93.1236416876854
0.0408319386332692	-25.7318165758479	-93.1803295730583
0.0416869383470335	-25.5523140359911	-93.2383735876629
0.0425598413133743	-25.3728319932652	-93.2977987699504
0.0434510224171571	-25.1933711783353	-93.3586302459283
0.0443608643931432	-25.0139326542504	-93.4208932737406
0.0452897579903621	-24.8345172960984	-93.4846137574059
0.046238102139926	-24.6551261137059	-93.5498185786924
0.047206304126359	-24.4757602703579	-93.6165346296555
0.0481947797625127	-24.2964205987784	-93.6847898128227
0.0492039535681451	-24.1171084452381	-93.7546126333848
0.0502342589522387	-23.9378247945306	-93.8260326407763
0.0512861383991365	-23.7585710230649	-93.8990782810111
0.052360043658575	-23.5793482878586	-93.9737809951725
0.0534564359396972	-23.4001579724519	-94.0501709332141
0.0545757861091271	-23.2210014224109	-94.1282804437566
0.0557185748931929	-23.041879978788	-94.2081413614609
0.0568852930843841	-22.8627952677486	-94.2897865250675
0.0580764417521312	-22.6837488877542	-94.3732493309868
0.059292532458	-22.504742248525	-94.4585648991037
0.0605340874753913	-22.3257771566194	-94.5457676065217
0.0618016400138416	-22.1468553334768	-94.6348931658286
0.0630957344480193	-21.967978617025	-94.7259781334924
0.0644169265515177	-21.7891489607252	-94.8190594021244
0.065765783735542	-21.6103681212153	-94.9141752154167
0.0671428852925953	-21.4316383866409	-95.01136376172
0.0685488226452662	-21.2529617447274	-95.1106646965715
0.0699841996002273	-21.0743404660061	-95.2121179641311
0.0714496326075513	-20.8957770338464	-95.3157644701702
0.0729457510254568	-20.7172735216735	-95.421646042868
0.0744731973905989	-20.5388325207414	-95.5298052809322
0.0760326276940182	-20.3604569410073	-95.6402846949674
0.0776247116628691	-20.1821492682275	-95.7531286298603
0.0792501330480472	-20.0039121474482	-95.8683824203078
0.0809095899178382	-19.8257489970302	-95.9860905758103
0.0826037949577178	-19.6476624436937	-96.1063003707543
0.0843334757764276	-19.4696557986042	-96.2290590829573
0.08609937521846	-19.2917324788985	-96.3544141312901
0.0879022516830884	-19.1138959044923	-96.4824147911351
0.0897428794500748	-18.9361495657813	-96.6131105806678
0.0916220490122	-18.7584971076529	-96.7465525221422
0.0935405674147552	-18.5809426381516	-96.8827912691286
0.0954992586021436	-18.4034900251892	-97.0218794177902
0.0974989637717387	-18.2261436350993	-97.163869889558
0.0995405417351527	-18.0489076618745	-97.3088163895686
0.101624869287069	-17.8717865972789	-97.45677385203
0.103752841581801	-17.6947853856664	-97.6077976113361
0.105925372517729	-17.5179087117417	-97.7619440796118
0.108143395129794	-17.3411617143818	-97.919270393983
0.110407861990207	-17.1645497159642	-98.0798341821658
0.112719745617551	-16.9880782538771	-98.2436944249673
0.115080038894444	-16.8117529526292	-98.4109108023754
0.117489755493953	-16.635579663261	-98.5815430775347
0.119949930314938	-16.4595649478043	-98.7556524244782
0.122461619926505	-16.2837146658376	-98.933301133647
0.125025903021772	-16.1080356599108	-99.1145512530902
0.127643880881134	-15.9325351137972	-99.2994661491469
0.13031667784523	-15.7572198444335	-99.4881093539196
0.133045441797809	-15.582097436877	-99.6805460829494
0.135831344658715	-15.4071754013784	-99.8768410683016
0.138675582887189	-15.2324620008473	-100.077059917529
0.141579377995708	-15.0579655209484	-100.281269259058
0.144543977074593	-14.8836944197179	-100.489536294546
0.147570653327589	-14.7096575959245	-100.701927814194
0.150660706618674	-14.5358643833044	-100.918512190592
0.153815464030303	-14.3623243701922	-101.139356886881
0.157036280433355	-14.1890475567341	-101.364531452407
