*Frequency 	VM1-abs (dB)	VM1-phase (deg)	Vin-abs (dB)	Vin-phase (deg)
0.046238102139926	-24.7304444978787	-93.3254891322746	0	0
0.047206304126359	-24.551062840186	-93.3949619607841	0	0
0.0481947797625127	-24.3717072554581	-93.4658792047216	0	0
0.0492039535681451	-24.1923788389687	-93.5382704513598	0	0
0.0502342589522387	-24.0130787316472	-93.6121658656592	0	0
0.0512861383991365	-23.833808121952	-93.6875961997178	0	0
0.052360043658575	-23.6545682478166	-93.7645928022535	0	0
0.0534564359396972	-23.4753603986739	-93.8431876281098	0	0
0.0545757861091271	-23.2961859175591	-93.9234132477731	0	0
0.0557185748931929	-23.1170462032963	-94.005302856892	0	0
0.0568852930843841	-22.9379427127692	-94.0888902857858	0	0
0.0580764417521312	-22.7588769632819	-94.1742100089286	0	0
0.059292532458	-22.5798505350097	-94.2612971543966	0	0
0.0605340874753913	-22.4008650735462	-94.3501875132618	0	0
0.0618016400138416	-22.2219222925475	-94.4409175489163	0	0
0.0630957344480193	-22.0430239764783	-94.5335244063107	0	0
0.0644169265515177	-21.8641719834625	-94.6280459210863	0	0
0.065765783735542	-21.6853682482423	-94.7245206285816	0	0
0.0671428852925953	-21.5066147852493	-94.8229877726922	0	0
0.0685488226452662	-21.3279136917908	-94.9234873145594	0	0
0.0699841996002273	-21.1492671513556	-95.0260599410646	0	0
0.0714496326075513	-20.9706774370422	-95.1307470731014	0	0
0.0729457510254568	-20.7921469151142	-95.2375908735983	0	0
0.0744731973905989	-20.6136780486861	-95.3466342552618	0	0
0.0760326276940182	-20.4352734015435	-95.4579208880066	0	0
0.0776247116628691	-20.2569356421012	-95.5714952060408	0	0
0.0792501330480472	-20.0786675475042	-95.6874024145673	0	0
0.0809095899178382	-19.9004720078749	-95.8056884960651	0	0
0.0826037949577178	-19.7223520307092	-95.9264002161069	0	0
0.0843334757764276	-19.5443107454286	-96.0495851286719	0	0
0.08609937521846	-19.3663514080884	-96.1752915809048	0	0
0.0879022516830884	-19.1884774062489	-96.3035687172738	0	0
0.0897428794500748	-19.0106922640117	-96.4344664830749	0	0
0.0916220490122	-18.8329996472254	-96.5680356272267	0	0
0.0935405674147552	-18.6554033688643	-96.7043277042986	0	0
0.0954992586021436	-18.4779073945836	-96.8433950757094	0	0
0.0974989637717387	-18.3005158484541	-96.9852909100322	0	0
0.0995405417351527	-18.12323301888	-97.1300691823363	0	0
0.101624869287069	-17.946063364703	-97.2777846724941	0	0
0.103752841581801	-17.7690115214944	-97.4284929623757	0	0
0.105925372517729	-17.5920823080388	-97.5822504318522	0	0
0.108143395129794	-17.4152807330109	-97.7391142535225	0	0
0.110407861990207	-17.2386120018475	-97.8991423860739	0	0
0.112719745617551	-17.0620815238153	-98.0623935661859	0	0
0.115080038894444	-16.8856949192772	-98.2289272988768	0	0
0.117489755493953	-16.7094580271555	-98.3988038461922	0	0
0.119949930314938	-16.5333769125931	-98.5720842141289	0	0
0.122461619926505	-16.3574578748119	-98.7488301376814	0	0
0.125025903021772	-16.1817074551664	-98.9291040638948	0	0
0.127643880881134	-16.0061324453914	-99.1129691328029	0	0
0.13031667784523	-15.8307398960394	-99.3004891561246	0	0
0.133045441797809	-15.6555371251051	-99.4917285935873	0	0
0.135831344658715	-15.4805317268315	-99.6867525267418	0	0
0.138675582887189	-15.305731580692	-99.8856266301251	0	0
0.141579377995708	-15.1311448605412	-100.088417139628	0	0
0.144543977074593	-14.9567800439261	-100.295190817917	0	0
0.147570653327589	-14.7826459215482	-100.506014916746	0	0
0.150660706618674	-14.6087516068653	-100.720957136019	0	0
0.153815464030303	-14.4351065458202	-100.940085579412	0	0
0.157036280433355	-14.2617205266817	-101.163468706415	0	0
0.160324539069004	-14.0886036899829	-101.391175280599	0	0
0.163681652142781	-13.9157665385366	-101.62327431395	0	0
0.167109061431071	-13.7432199475097	-101.859835007089	0	0
0.170608238900312	-13.5709751745329	-102.100926685198	0	0
0.174180687339161	-13.3990438698217	-102.346618729474	0	0
0.177827941003892	-13.2274380862816	-102.596980503932	0	0
0.181551566277314	-13.0561702895675	-102.852081277379	0	0
0.185353162341481	-12.8852533680652	-103.111990140375	0	0
0.189234361864497	-12.7147006427593	-103.376775917015	0	0
0.193196831701692	-12.5445258769509	-103.646507071354	0	0
0.197242273611485	-12.3747432857812	-103.921251608312	0	0
0.201372424986239	-12.2053675455196	-104.201076968899	0	0
0.205589059598414	-12.0364138025658	-104.486049919602	0	0
0.209893988362352	-11.8678976821169	-104.77623643581	0	0
0.214289060112006	-11.6998352964436	-105.071701579122	0	0
0.218776162394955	-11.5322432527175	-105.372509368448	0	0
0.223357222283053	-11.3651386603288	-105.678722644788	0	0
0.228034207200042	-11.1985391376266	-105.99040292961	0	0
0.232809125766501	-11.032462818016	-106.30761027677	0	0
0.237684028662487	-10.8669283553363	-106.630403117941	0	0
0.242661009508241	-10.7019549284458	-106.958838101533	0	0
0.247742205763328	-10.5375622449332	-107.292969925131	0	0
0.252929799644615	-10.3737705438724	-107.632851161496	0	0
0.258226019063459	-10.2106005975341	-107.978532078228	0	0
0.263633138582538	-10.0480737119663	-108.330060451202	0	0
0.269153480392691	-9.88621172635077	-108.687481371962	0	0
0.274789415310239	-9.72503701104122	-109.050837049274	0	0
0.280543363795171	-9.56457246418828	-109.420166605109	0	0
0.286417796990658	-9.40484150685254	-109.79550586537	0	0
0.292415237784334	-9.24586807650735	-110.176887145727	0	0
0.298538261891796	-9.08767661883281	-110.564339033002	0	0
0.304789498962798	-8.9302920777015	-110.957886162577	0	0
0.311171633710602	-8.77373988325873	-111.357548992401	0	0
0.317687407064977	-8.61804593800116	-111.763343574196	0	0
0.324339617349349	-8.46323660076038	-112.175281322568	0	0
0.331131121482591	-8.30933866850199	-112.593368782778	0	0
0.338064836205982	-8.1563793558551	-113.017607398	0	0
0.345143739335856	-8.00438627229285	-113.447993276986	0	0
0.352370871042487	-7.8533873968918	-113.884516963094	0	0
0.359749335155742	-7.70341105060593	-114.327163205749	0	0
0.367282300498085	-7.55448586600025	-114.775910735439	0	0
0.374973002245483	-7.40664075439987	-115.230732043444	0	0
0.382824743316823	-7.25990487042253	-115.69159316754	0	0
0.390840895792401	-7.11430757387554	-116.158453485002	0	0
0.399024902362142	-6.96987838901275	-116.63126551425	0	0
0.407380277804113	-6.8266469611639	-117.109974726581	0	0
0.415910610494022	-6.6846430107644	-117.594519369414	0	0
0.424619563946313	-6.54389628483362	-118.084830302553	0	0
0.433510878387529	-6.40443650596815	-118.580830848971	0	0
0.442588372362626	-6.26629331893748	-119.082436661628	0	0
0.451855944374922	-6.12949623499049	-119.589555607852	0	0
0.461317574560379	-5.99407457400389	-120.102087672778	0	0
0.470977326396952	-5.86005740462532	-120.619924883319	0	0
0.480839348449728	-5.7274734825874	-121.14295125411	0	0
0.490907876152603	-5.59635118739148	-121.671042756773	0	0
0.501187233627272	-5.46671845758255	-122.204067313829	0	0
0.511681835540307	-5.33860272485903	-122.741884818427	0	0
0.52239618899912	-5.21203084728236	-123.284347181006	0	0
0.53333489548762	-5.0870290418718	-123.831298403839	0	0
0.544502652842421	-4.96362281688834	-124.382574684298	0	0
0.555904257270404	-4.84183690412939	-124.938004547485	0	0
0.567544605408547	-4.72169519157036	-125.497409008741	0	0
0.579428696426881	-4.60322065670248	-126.060601766318	0	0
0.591561634175474	-4.48643530092614	-126.627389424332	0	0
0.60394862937638	-4.37136008536637	-127.19757174588	0	0
0.616595001861482	-4.25801486848107	-127.770941936009	0	0
0.629506182857198	-4.14641834583344	-128.347286953972	0	0
0.642687717317019	-4.0365879923973	-128.926387854005	0	0
0.656145266302905	-3.92854000775741	-129.508020153616	0	0
0.669884609416526	-3.82228926455708	-130.091954228136	0	0
0.683911647281429	-3.71784926053128	-130.677955730092	0	0
0.698232404077171	-3.61523207444599	-131.265786031711	0	0
0.712853030126519	-3.51444832624351	-131.855202688671	0	0
0.727779804536823	-3.4155071416689	-132.44595992304	0	0
0.743019137896701	-3.31841612162485	-133.037809123126	0	0
0.758577575029183	-3.22318131647194	-133.63049935785	0	0
0.774461797802518	-3.12980720545746	-134.223777903083	0	0
0.790678627999825	-3.0382966814211	-134.817390777285	0	0
0.807235030248838	-2.94865104088794	-135.4110832837	0	0
0.824138115013001	-2.8608699796208	-136.004600556283	0	0
0.841395141645195	-2.77495159366435	-136.597688106526	0	0
0.859013521505396	-2.6908923858733	-137.190092368296	0	0
0.877000821143634	-2.60868727787721	-137.781561237873	0	0
0.895364765549594	-2.52832962739515	-138.371844606373	0	0
0.91411324147025	-2.44981125077519	-138.960694881845	0	0
0.933254300796991	-2.37312245059682	-139.547867498423	0	0
0.952796164023651	-2.29825204814025	-140.133121410025	0	0
0.972747223776966	-2.22518742049349	-140.716219566258	0	0
0.993116048420933	-2.15391454203924	-141.296929368334	0	0
1.01391138573668	-2.08441803003627	-141.875023102993	0	0
1.03514216667934	-2.01668119398785	-142.450278352635	0	0
1.05681750921366	-1.95068608846869	-143.022478380053	0	0
1.07894672222983	-1.88641356906688	-143.591412486401	0	0
1.10153930954141	-1.8238433510842	-144.156876341246	0	0
1.12460497396693	-1.76295407062974	-144.718672283778	0	0
1.14815362149688	-1.70372334773672	-145.276609594483	0	0
1.17219536554813	-1.64612785113094	-145.830504736839	0	0
1.19674053130724	-1.59014336428145	-146.380181568756	0	0
1.22179966016487	-1.53574485236906	-146.925471523775	0	0
1.24738351424294	-1.48290652981714	-147.466213762177	0	0
1.27350308101666	-1.43160192803992	-148.002255292393	0	0
1.30016957803329	-1.38180396307731	-148.533451063274	0	0
1.32739445772974	-1.33348500280139	-149.059664027938	0	0
1.35518941235103	-1.28661693339723	-149.580765180081	0	0
1.38356637897178	-1.24117122484051	-150.096633563769	0	0
1.41253754462275	-1.19711899511461	-150.607156257842	0	0
1.44211535152487	-1.15443107293238	-151.112228336165	0	0
1.47231250243272	-1.11307805874912	-151.611752805064	0	0
1.50314196609002	-1.07303038387693	-152.105640519331	0	0
1.53461698279929	-1.0342583675331	-152.593810078253	0	0
1.56675107010815	-0.9967322716778	-153.076187703146	0	0
1.59955802861467	-0.960422353518982	-153.552707097909	0	0
1.63305194789433	-0.925298915583982	-154.023309294121	0	0
1.66724721255106	-0.89133235327837	-154.487942482186	0	0
1.70215850839495	-0.858493199872903	-154.946561830041	0	0
1.73780082874938	-0.826752168878137	-155.39912929089	0	0
1.77418948089017	-0.796080193784718	-155.845613401416	0	0
1.8113400926196	-0.766448465163561	-156.285989071856	0	0
1.84926861897808	-0.737828465136116	-156.720237369297	0	0
1.88799134909629	-0.710191999238627	-157.148345295472	0	0
1.92752491319093	-0.683511225717331	-157.570305560285	0	0
1.96788628970684	-0.657758682303062	-157.986116352229	0	0
2.00909281260873	-0.632907310523774	-158.395781106792	0	0
2.05116217882557	-0.608930477622402	-158.799308273861	0	0
2.09411245585089	-0.585801996155307	-159.196711085091	0	0
2.13796208950223	-0.563496141352783	-159.588007322095	0	0
2.182729911843	-0.54198766632851	-159.973219086284	0	0
2.2284351492703	-0.521251815229232	-160.35237257107	0	0
2.27509743077207	-0.501264334418912	-160.725497837107	0	0
2.3227367963571	-0.482001481794337	-161.092628591166	0	0
2.37137370566165	-0.463440034330081	-161.453801969163	0	0
2.42102904673618	-0.445557293952128	-161.809058323831	0	0
2.47172414501613	-0.428331091838755	-162.158441017406	0	0
2.52348077248057	-0.411739791247176	-162.501996219714	0	0
2.57632115700257	-0.395762288962958	-162.83977271193	0	0
2.63026799189538	-0.380378015467586	-163.171821696258	0	0
2.68534444565851	-0.365566933917618	-163.498196611735	0	0
2.74157417192788	-0.351309538026068	-163.818952956303	0	0
2.79898131963436	-0.337586848934216	-164.134148115267	0	0
2.85759054337494	-0.324380411158793	-164.443841196207	0	0
2.91742701400116	-0.311672287696314	-164.748092870391	0	0
2.97851642942919	-0.299445054362953	-165.046965220687	0	0
3.04088502567628	-0.287681793444866	-165.340521595964	0	0
3.10455958812835	-0.276366086730228	-165.62882647193	0	0
3.16956746304349	-0.265482007990639	-165.911945318344	0	0
3.23593656929628	-0.255014114975987	-166.189944472502	0	0
3.30369541036815	-0.24494744098316	-166.462891018914	0	0
3.37287308658868	-0.235267486055385	-166.73085267502	0	0
3.44349930763338	-0.225960207865551	-166.993897682846	0	0
3.51560440528298	-0.217012012333271	-167.252094706418	0	0
3.58921934645005	-0.208409744022336	-167.50551273481	0	0
3.66437574647833	-0.200140676361491	-167.754220990646	0	0
3.74110588272053	-0.192192501728848	-167.998288843896	0	0
3.81944270840046	-0.184553321436799	-168.237785730785	0	0
3.89941986676543	-0.177211635651598	-168.472781077646	0	0
3.98107170553497	-0.170156333278882	-168.703344229539	0	0
4.06443329165212	-0.163376681843872	-168.929544383452	0	0
4.14954042634363	-0.15686231739234	-169.151450525901	0	0
4.2364296604954	-0.150603234436066	-169.369131374767	0	0
4.32513831035009	-0.144589775964428	-169.582655325165	0	0
4.41570447353312	-0.138812623541283	-169.792090399204	0	0
4.5081670454146	-0.133262787504696	-169.997504199427	0	0
4.60256573581356	-0.127931597284857	-170.198963865798	0	0
4.69894108605216	-0.122810691854047	-170.396536036041	0	0
4.79733448636689	-0.117892010320632	-170.590286809188	0	0
4.89778819368446	-0.113167782677713	-170.780281712167	0	0
5.00034534976978	-0.10863052071559	-170.966585669283	0	0
5.10504999975406	-0.104273009105806	-171.149262974435	0	0
5.2119471110508	-0.100088296663456	-171.328377265936	0	0
5.32108259266793	-0.0960696877932314	-171.503991503788	0	0
5.43250331492433	-0.0922107341236297	-171.676167949279	0	0
5.5462571295791	-0.0885052263328908	-171.844968146776	0	0
5.66239289038254	-0.0849471861693172	-172.010452907586	0	0
5.78096047405718	-0.0815308586677614	-172.172682295765	0	0
5.90201080171844	-0.0782507045635059	-172.331715615765	0	0
6.02559586074357	-0.0751013929039355	-172.487611401801	0	0
6.15176872709867	-0.0720777938580066	-172.640427408845	0	0
6.28058358813318	-0.0691749717227216	-172.79022060513	0	0
6.41209576585161	-0.0663881781256056	-172.937047166087	0	0
6.54636174067275	-0.063712845421605	-173.080962469605	0	0
6.68343917568614	-0.0611445802824586	-173.222021092541	0	0
6.82338694141669	-0.0586791574762721	-173.360276808392	0	0
6.96626514110768	-0.056312513834771	-173.495782586048	0	0
7.11213513653329	-0.0540407424053671	-173.628590589553	0	0
7.26105957435154	-0.051860086785003	-173.758752178807	0	0
7.41310241300917	-0.0497669356325257	-173.886317911132	0	0
7.56832895020974	-0.0477578173562141	-174.011337543651	0	0
7.72680585095702	-0.045829394972838	-174.133860036405	0	0
7.88860117618554	-0.0439784611346683	-174.253933556169	0	0
8.05378441199065	-0.0422019333206659	-174.371605480889	0	0
8.22242649947071	-0.0404968491879765	-174.486922404718	0	0
8.39459986519397	-0.0388603620799226	-174.599930143574	0	0
8.5703784523037	-0.0372897366865494	-174.7106737412	0	0
8.74983775227435	-0.0357823448537889	-174.819197475661	0	0
8.93305483733294	-0.0343356615373162	-174.925544866259	0	0
9.12010839355909	-0.0329472608971246	-175.029758680808	0	0
9.31107875467831	-0.0316148125289936	-175.131880943249	0	0
9.50604793656282	-0.0303360778288086	-175.231952941569	0	0
9.70509967245488	-0.029108906486025	-175.330015235977	0	0
9.90831944892767	-0.0279312331023333	-175.426107667335	0	0
10.115794542599	-0.0268010739318356	-175.520269365792	0	0
10.327614057614	-0.0257165237389851	-175.612538759609	0	0
10.5438689639126	-0.0246757527706167	-175.702953584144	0	0
10.7646521362984	-0.0236770038384895	-175.791550890981	0	0
10.9900583943252	-0.0227185895088437	-175.878367057174	0	0
11.2201845430196	-0.0217988893954471	-175.963437794596	0	0
11.4551294144553	-0.0209163475528289	-176.046798159365	0	0
11.6949939101987	-0.020069469966273	-176.128482561334	0	0
11.9398810446427	-0.0192568221354982	-176.208524773636	0	0
12.1898959892486	-0.0184770267487449	-176.286957942255	0	0
12.4451461177138	-0.0177287614442248	-176.363814595622	0	0
12.7057410520854	-0.0170107566559409	-176.43912665422	0	0
12.9717927098395	-0.0163217935409877	-176.512925440179	0	0
13.2434153519466	-0.0156607019854755	-176.585241686863	0	0
13.5207256319427	-0.0150263586862272	-176.656105548428	0	0
